comment,label
"Рахмет,  интерраью",0
"Ісіңе адал  берілген жігіт екен! Мықты! Аман , бақытты,  еңбегінің жемісін көріп, әлемге атақты бапкер болсың . Олимпиада , әлем чемпиондарын, мықты, рұхты   шәкірттері еөп болсын!",0
"Жақсы, Бақытты және Табысты адам болу үшін - мұсылман болу шарт емес! АДАМГЕРШІЛІК ПЕН ЖАУАПКЕРШІЛІК ҚАНА КЕРЕК!!!",0
"Жарайсың батырым, өзің сияқты азаматтар көп болса екен, Алла жар болсын!!!Жақсы өзің сияқты Қазақи тәрбиелі , Ұлтжанды, Патриот Шәкірттерің Көп болсын!!! Керемет сұхбат болды.",0
"Ұлт жанды емес, Ұлтшыл деп айт?!",0
сол балдарымыз тал шыбыққо арапқа жығып бергесін қайтсын оң терісін әлі білмейдіғо,0
"Дурыс Аяктан шалу да коп, Кореалмаушылык та коп казакта",0
"Ассалаумағалайкум! Мұхит бауырым, дұрыс айтасың бүгін жұмысты ертенге қалдырмау! Жақсы сұхбат болады.",0
"Қасқа жол жұргізүшісіне үлкен құрмет,рақмет,міне осылай керемет сұхбат,мәдениетті өткізү,осының бәрі нартай аралбай дегенге өнеге болсын.Өткенде өзіне сұхбатқа шақырып алып,Мұхитқа жатып келіп тисіп,кекетіп,сөзін бөліп масқара болдығой",0
".Оған сұхбатқа барұ-бармасқа болашақта ойланатын болады адамдар.Сол сұхбаттан кейінгі пікірлерді оқыңыздаршы-бәрі нартайды даттап жатыр.Ал біздің Мұхитқа сәттілік,жұмысы жемісті, жан-ұясы аман-есен болсын!",0
Аллаһ деген екі дүние де қор болмайды,0
"Қазақстанда Хоккей Тренерлері Қазақ Ұлтының Балдарын Қабылдамайды , Орыс тілін Білмейтін. Барлық Спорт Саласына Мем.Тілді Білетін Жастарды Қабылдау Керек. Бұл Егеменді Тәуелсіз Қазақстан.",0
"Мухит бауырым Берген сухбатына отте РИЗАМЫН. Менде озынднй бабкер болып.Казыр жасым жетып демалыска шыктым. Денын САУ, Гумырын УЗАК БОЛЫН.",0
"Мұхит жарайсын, өте керемет сұхбат рахмет саған.",0
🇰🇿🇰🇿🇰🇿,0
Ата-баба тарихын білген елінің батыры,0
"Қазақтар бірін бірі аяқтан шалмайды. Аяқтан шалатындар, мансапқұмарлар. Жеңіл атақ іздегендер! Алаш ардагерлері, өздерін ұлтшылмыз деп атады. Ұлт жанды деген кейіннен 1990 жылдары пайда болды. Өйткені, ұлтшылдықты дұрыс түсінбей, зиялы қауым ұлтшылдықтан қашты. Ұлтшылдық: бөтен халықты жек көру емес. Керісінше, жетілген халықтармен иық теңестіріп, солармен тең деңгейде болу! ""Анау қырда татар тұр. Басқалармен қатар тұр. Мынау ойда, қазақ тұр. Бастарында азап тұр""- деген еді. Алаштың ардақты аяулы ақыны Сұлтанмұхамет Торайғыров. Яғни ұлтшылдық қауіпті емес.",0
Мұқит бауырым АЛЛА сіізді қорғасын Марқұм  Мұстапа  Өзітүрк ағамызды  бийлік өмірін қийды . Себебі ол ағамыз ұлтжанды азамат ер еді .Сіз  қазақ еліне таптырмас қазнасыз . Жастарға   жол көрсетіп жүрген  жеті қарақшы жұлдызға теңеймң.. АЛЛА  сізге күш қуат берсін  мақсатыңызға жеткізгей.,0
"осы жерлері өтірік болып жатыр. Өзбектер мықты мойындайтын уақыт келді көкелер. Сол үшін бізде бармақ басты,көз қысты, бәке сәкеліктерді қою керекпіз.....",0
мна мангуртер казактыгын сатым кул мангурт болганына мактанып жургендер назарбаев кудалары кудайлары тили орыс дастури араб олар не дит жол салу завод салу не рентабельно но работать на китай рентабельно ихнию отраву жрать дохнуть это крут вот вы взяли квартиру что будите жить в черновой отделке или займеся ремонтом вот также с нашим обшим домом казахстаном мы должны строитьсвой дом чтоб было удобно чтоб развивалось но мангурты предатели засевшие в правительстве казахстана вернее захватившие им плевать на наш обши дом они своим шмарам халял токалкам так их сами называют заграницей покупают на народные деньги по милион доларов хаты авто посмотрите страны развиваються а у нас все есть атом космодром искамаемые мозги  но наоборот тонем за 30лет индия построил космодром запустил спутники китай построил экономику узбекистан монголия ушли в перед а у нас в астане ерт посееили заводы рухнули менты не помогают своему народу наоборот топит называя их жертвой,0
"боксшылардың 99% намазхан  p.s. “латинский” қасқа жол, хайпты қуып, артық кетпендер",0
Әйтеу танымал болыпсын гой,0
хайповик,0
"Керемет сұқбат болды .Бекзат Саттархановқа Астанада досының салып жатқан ғимаратына өте риза болдым.Мұхиттың барлық көз қарасы,іс әрекеті,тірлігі  нағыз ""Қазақ батырына""лайықты екен.Мұхиттай жастар елімізде көп болса Қазақстанның болашағы жарқын және баянды болуына кәміл сенемін",0
"Жаксы сукбат .Мукит жараисын ,жас баладарды осылай тарбиелеу керек .Жамбыл журналист керемет диксиясы,оте орынды кызыкты сухбат болды, Рахмет",0
АЙ ОСЫ Токайевтан кайыр Жок.созь дурыс ьсь бурыс днбеше натижесь!,0
Махат секьлдь АБЫРОЙЛЫ АЛАШ АЗАМАТЫ КОП БОЛСЫН  ОРКНЬН ОСЬН!,0
"Өзіндік мінезді, дүниеге көзқарасы бар қызық тұлға",0
Жарайсың,0
"Ол балаларға дұрыс нәрсені үйретеді, мен мұны күтпедім",0
"Ол жақсы бокстайды, оның нағыз кәсіпқой екені анық",0
Мұхит өз ісін істеп жүрген красавчик жігіт,0
️,0
"Оның Instagram желісіндегі видеосы есімізде, жылап жатқан кішкентай балаларға тыныштық сыйлаған бапкер бүкіл Қазақстанды қуантты",0
"Мен оны жынды деп ойладым, бірақ ол керісінше ақылды сөздер айтады",0
"Бейнелерін көрдік, ақылды сөздер айтады",0
Қызық болды рахмет,0
Сухбаттан коп жаксы создер естидик,0
Жигит десе сиздей болсын,0
Казак жигиттери мыкты,0
"Көп рахмет, біз сіздің арқаныңыздан көп нәрсені білдік",0
Ағамызға сәттілік тілейміз,0
Мұхит Амантаевқа көп рахмет сұхбат беріп көп жақсы сөздер естідіктік,0
"Жарайсын, өте мықты мұғалим, жақсы сөздер айтты",0
🇰🇿,0
Біз өзімізде алиде қуанамыз,0
Ия али де мақтанышпен айтып жатырмызгой,0
"Осы ағамызға разымын, жақсы бапкер",0
осындай ағаларымыз көп болсын.,0
Ия Бекзат ағамыз тұңғыш қазақ олимпиада чемпионы,0
Біздің жігіттер мықты дим,0
Бекзат ағамыз жақсы спортшы болған,0
"Дұрыс ,Мақат сияқты ағаларымыз көп болса жақсы болад",0
Осындай қазақ жігіттеріміз көп болсын,0
Негызы аутфайтер мен инфайтерлер оз ролдерин жаксы билу керек кой,0
Біздің  мақтаныштарымыз,0
Жеке озим 7 класста сол ушин бокска барганмын. Меныкы емес екен,0
"Ұлыстың ұлы күнін, 
Әз ЖАҢА-ЫРЫС мерекесін, қайта жаңғыртқан, Өзбекәлі Жәнібек ағамыз!    
Жарықтықтың жаны, 
    жұмақта болсын!",0
"Ұлыстың ұлы күнімен, 
Әз ЖАҢА-ЫРЫС  
 құтты болсын!  
Тәңірі жарылқасын!",0
Алаш Қазақ ояныңыздар саяси сауат ашыңыздар Халық ояныңыздар бірігейік көздеріңізді ашыңыздар Алаш Қазақ ояныңыздар,0
казак балаларым  оянгыла   деп  Кыргыз  атаңар,0
"Барша Қазақ Еліне !!! Наурыз Мейрамы Құтты Болсын Ақ Молсын Ұлыіс Оң Болсын !!!
Қазақ Еліне !!! Қой Үстіне Бозторғай Жұмыртқалайтын Заман Келсін Деп Тілеимін АЛЛА ТАҒАЛАДАН !!! ӘУМИН !",0
"Ештеңе де ұмытылмаиды,өшпеиді Алланың қалауымен Әумин Әумин",0
Наурыз түркілердің мейрамы емес. Ол парсылардың зороастризмнен шыққан мейрамдары.,0
"Наурызды бізге қызылбастар (Парсы) жапсырған, бір кездері даланы парсылар билеген бұл солардың жаңа жылы.
Христиандардың жаңа жылын өздерің білесіңдер, орыс отары болғансың сосын тойлап жүрміз.
  Сонымен: 
Екі жаңа жыл мейрамыда отарлық езгінің естеліктері.
  Тойлаңдар тойлаңдар...",0
Өзбекәлі Жәнібек Компартияның хатшылығына ертерек келгенде мүмкін 1988 жылдан бұрын тойларма едік,0
"Иә басында олар оны діни мереке деп ойлап тиым салған, кейін оның исламмен қатысы жоқ екенін білген соң рұқсат берді.",0
Мальчик руски? Если да то надо привлечь к ответу,0
Где полное видео а не отрывок?,0
"Покажите все видео целиком, а не выгодный вам эпизод. И помните, что говорите о несовершеннолетних детях.",0
Мальчик значит с детства дома видел что лупят женщин,0
Покажи все видео где ему проходу не давали где с его рюкзака вещь достают или засали то что на сторону мальчика начнут встовать в защиту ?,0
"Егерде заңды байдың балдарына қолданбаса,қанға қан болады,көресіңіздер  .",0
Ужас,0
"Казактар Адам эмессинер айбансынар 
Дунгандарды олтурупсунор Аллахым тозогунарды кучтуусунон берсин",0
А что вы людей вводите в заблуждение? Покажите видео сначала! Где она сама начала,0
Кімнің ұлы болсада сотталсын детски колония барғой.Болмаса қолын кесіп инвалид қылу керек.Соған лайықты ондай шегірткенің балдары,0
"Малдың мұрнын бетіне жабыстырып тастау керек ,қызға қол көтерсе үйінде тәрбие жоқ деген сөз",0
"У меня в классе то же такой был, всегда ставил его на место",0
будущи бишимбаев,0
"Осындайлардын кол, аягын сындыру керек",0
ИТТЕН ДЕ ТУМАҒАН  АЗҒЫННАН ТУҒАНҒОЙ  КАЛОНИЯҒА ЖІБЕРУ КЕРЕК,0
"Ештене кылмайтын сияктыгой, азер болса кеширим сурайтын шыгар.",0
Шымкентке апарып тастау керек агоротка салып егин екисип шилдеде коререм калай боларын кепен колына берип,0
Наказать! Любит с кулака девочки бить ? Заставьте его бить бордюр с кулака 100 ударов со всей силы . Пластмассовый боец .,0
"А если ему нос сломать,поди папаша забегал бы",0
"Ал енді көрейік , керісінше қыздың әке шешесін кінәлі қылады .белгілі жағдай ғой. Кімде көп ақша сол жеңеді . Біздің елдің заңы солай .",0
Қазақстан да әділеттік жоқ .ол шындық .басымыздан өткен .,0
Русский пасан,0
"Видимо русские еше не поняли, что они теперь самое дно человечества",0
Вдимо русская девочка сама спровоцировала его неправильными словами или оскорбила. Мать девочки видно же какого уровня человек. Так что тут надо разбираться,0
Қолын кесу керекқой мына жүгермектің.Қыз баласына қол көтерген.,0
Баидың баласына дымда болмаит,0
Біздің әділетсіз биліктен ода шыгады.шенеуліктің баласы сотталмайсың деген заңда шыгара қояды.өздеріне ыңгайлап,0
Әкімнің балдары сотталмайсың деген заң шыгарыңдар енді,0
Отца уволить  с работы,0
"Қазақта...қыз балаға қол көтеруге болмайды деп тәрбиелейді. Енді тәрбиеге мойынсынбайтындар қазір көбейіп кетті...демек қатаң жаза оларға , не Заңға , не Дәстүрге бағынбайтындарға !!!",0
ОРЫСША ТӘРБИЕ СОНДАЙ БОЛАД...!!!,0
бәленің бәрі осы жас кезде басталады қәзірден жақсы тәрбие болмаса ертен басқа шығады,0
"Балың өзін ұстап алып, мұрнын бұзып, тістерін түсуру кере",0
"В особенности обращаю внимание сторон покушавшего....на минуточку задумайтесь , что если на месте той девочки была бы ваша  дочка,М? Какова бы была ваша реакция на данную ситуацию?",0
Шенеуниктин баласы болса болды ма .заң жок .кодын сындыру керек,0
Растет очередной кухонный боец.,0
Qizga qol ko'teruge bolama,0
"Бала мемьяда не көреді, соны жасайды. Факт.",0
"Қыздың өзі бірдеңе деген шығар өзге ұлттың қызы, қазаққа.",0
"Мұрын сынғанмен қатар миына  сотрясение алады. Бұл әкімнің баласына әкім әкесі нәзік жандыларға, балаларға және қарттар мен мүгедектерге қол көтермеуді тәрбие беруінде жіберіп алса, онда, аудан әкімі әкім болып жұмыс істеуге моральдық хұқығы жоқ! Ал, бұл тентек баланы полиция бөліміндегі жасөспірімдер бойынша жұмыс істейтін инспекторға учетқа қою керек те түзелгенін қадағалап отыру керек.",0
Тәрбие жоқ қой біздің кезде қыздарға қол жұмсамақ тұғыл дауыс көтермеуші едік заман не болып барады,0
"ЗАН БАР БОЛСА, ӘКЕСИН ЖУМЫСТАН ШЫГАРСЫН, КЫЗ БАЛАГА КОЛ КОТЕРГЕНИ КАЛАЙ КЕТТИ , ӘКЕСИ ТРЕУИШИМ МАГАН ЕШТЕНЕ ИСТЕЙ АЛМАЙ ДЕП ТУРГАН ШЫГАР",0
МАЛЫЕ  БИШИМБАЕВЫ РАСТУТ ВИДЯТЬ  ЗАКОН  ДЛЯ  ПРАВИТЕЛЕЙ  НЕ  РАСПРАСТРАНЯЕТСЯ .,0
Пусть уйдет с поста,0
Какахи животные,0
"Во всех школах беспорядки, буллинг!",0
"Қыз өзі кінәл, і ұлдын артвнан қалмай боқтық сөздер айтып жүкесін тоздырған,  телеграмда видео бар көріндер",0
14 жастан жогары кайдагы акимшилик,0
Қайта шенеунікке ел болып сбор жасап ақша жинап ұлының элиталық жеке қымбат мектепте оқуына жәрдесу керек сияқтығо…,0
"Неге орыстар гана со́йлеп жатыр,рассияда  болган ба",0
Дөкейдің баласы кінәлі емес кедейдің баласы кінәлі болып тұр ғой,0
Әкесінің мурынын сындыру керек енді! Ұлы малдың тәрбиесінеде жетпейді.,0
Ой молодецс орысты урып,0
"Мынау бала науқас...жүйкесінде ауытқуы бар сияқты,қоғамнан алшақтату керек,қайдан қыз балаға сонша агрессия",0
Болып толып өскен баланың тәрбиесіне жауаптылар жазасын алар.,0
Детство Бишімбаева?,0
Мынауың  қу кеуде ғой қызды ұрып жүрген сымпи,0
Шенеуніктін ұлы болса ұраберу керек па Мына ұрып тұрған Баланын өзін ұрсын Қыздын әкесі әбден құтырған Шенеунік болса Өзіне шенеунік болсын,0
"Бұл қазақстын,   байлар білгенін жасайды қарапайым халық мұрны сынады алла аяамсын кіналілерді",0
Ол сыныптың ұлдары қайда,0
Жаза қатаң болу керек әдейі ұрып тұрғой. Есепке алып қойыңдар. Шендінің баласы болса елдің баласын ұра беру керекпа.,0
Чиновниктин баласына зан жокпа бул не деген сумдык. Зан баримизге ортак зан алдында жауап берсин. 2 ши . Бишимбаев кой мына бала акесинде жауапка тарту керек дурыс тарбие бермеген баласына.,0
Телесный повреждения уголовный дело надо возбужлать.,0
Надо наказывать таких растёт вторрй бишимбаеы что ли,0
Йтің баласы қолын сындыу керек қызбаланы урған қолын,0
Осындай айуандар ертең ел басқарады қыз балаға қалай қол көтереді қолың сыңғыр тәрбие тәртіп вапше көрмеген,0
"Антұрған әкенің имансыз, мейірімсіз ұлы. Ол қартайған әкесіне осылай қол жұмсар келешекте.",0
Мынадай құтырғандарды жазаламаса арты жақсы болмайды тәрбие жоқ,0
Қыздың өзі боқтаған шығар,0
Мынаның әкесін таныту керек !,0
Әлден қызға қол көтерет ержер жеткесін Салтанаттың күнін қайталамасына кім кепіл осы бастан шар қолдану керек бұл балаға,0
Ана  Қыздың  үйінде  Ер  Адам барма .,0
Ой жарайды елде боксшы жигитимиз кооп болсын ертен елге бираз алтын акеледы.,0
Бұл не маскара осы ма жана Казакстан???????,0
Қолын сындыратын адам жоқ екен.,0
Қылмыстық іс қозғап әке шешесін жұмыстан шеттету керек,0
Мен мына  акимнин балансын мугедек кылатын едим соталып кетсемде,0
Қыз балаға қол көтерген оңбайды.Тоқ бала,0
"Әкім әкесі қатынын ұратын боп тұр ғой,баласы қайдан көрді,қыз баланы ұратын.Әкімдіктен шығару керек,",0
Шендилердің озы арам тамақ сол арам тамақты жеп оскен балағой,0
Құзырлы органдар бұл жөнінде нақтылы шешім шығарды деп ойлаймыз 🇰🇿🇰🇿🇰🇿,0
Сейчас девочки и девушки наглые стали наверное чето сказала и разозлили пацанв,0
Қазақтың баласы орыстың мұрнын сындырды ғой,0
Настоящий боксер,0
Әйелінді боқтасан 63 мың 500 штраф шапалақпен тартып жіберсең 15-суткага қамайды штафбен қосып. Сонда бұл қыздың мұрның сыдырып жеңіл құтылама шенеунік болса өзіне қыз бала болса келешегі олда бір отбасына ана боладыгой кімнің баласы болсада заң бәріне бірдей,0
"Где охрана,где другие ученики,где учителя ,побил как пацана,жесть",0
болашақ Бишімбаев қой .Әдірәм қалғырды әкімнің баласы болмақ түгілі одан зордың баласы болса да қамшымен 40 дүре соқтырып иығына шыққан жынын қағып алу керек,0
Акимннин баласы болып турго,0
"Жазалансын бұл бала, қылмыстық жаза қолданылсын.",0
Анау менин карындасым болганда сен кутылмас един менен кимнин баласы болсанда,0
Ауылда Еркектер жокпа ол балага мурын сынганды озине корсететин,0
Ким болсада мен болганымда ыстап алып корсетер едим,0
чей это выблядок? Кто его отец?,0
Ойбай зан барине бирдеи.мурнынтзакымдады ау.,0
Есірген ессіз топасты жазаға тарту керек !,0
Мурын сынса ол кызда болашакта аллергия болады,0
МЫНА ШӘЛТІКТІҢ ҚЫЗДЫ ҰРҒАН ҚОЛЫН СЫНДЫРУ КЕРЕК .ТУЫСТАРЫ БАРМА ҚЫЗДЫҢ.,0
Я девочке тогда заклеить рот за оскорбления и моральное унижение над мальчиком,0
Бишимбаевтын баласы го,0
"Оган руксат, ол бастыктын баласы го",0
Молодой борзый- боксер.Приемы бокса что ли пробует на девочке? Беспредел!  Будущий бешимбаев! Явно наказание необходимо!,0
"Канша бай болсанда тарбие көрмеген байлар бала тарбиелеуге уакыттары жок олардын өздерін тарбиелеу керек.  Кыз балага кол көтермеу керек жай гана сөзбенде ренжітпеу керек.  Осыныда уйрету керекпа. Ол болашак ана ,ол сенін карындасың. Кыз бала нәзік. Ер адамның әлсйз адамга кыз балага кол котергені өзі әлсіз екенін корсетеді және ең сорлының сорлысы деген.",0
Неге видеоны толык корсетпединдер.,0
А где были все эти правозащитные организации по правам детей когда этнических казахов насиловали в школах и садиках ? Когда педофилов до сих пор не нашли либо не превлекли к ответсвенности ? Или мы не люди ?,0
"шсс детский колонияга камалсын, ертен мына корбак оссе адам олтирседе камалмайдыго, Самат Абиш кусап условный бередиго....",0
"Бұндайлардың аяқ қолдарын сындыру керек жақсылап тұрып , заңға сенім ноль, өз отбасыңды өзің қорғамасаң болмайды! Қару алып қою керек  осындай отморозоктарды атуға, ақыры сот ештеңе шешпейді екенғой",0
Баланың қолын сындыру керек не деген сұмдық қыз балаға қол көтеріп тәрбие қайда мейлі әкесі президент болсада аямау керек бұндай иттерді тәрбиесіз кеткен.,0
МАЛЫЕ  БИШИМБАЕВЫ РАСТУТ ВИДЯТЬ  ЗАКОН  ДЛЯ  ПРАВИТЕЛЕЙ  НЕ  РАСПРАСТРАНЯЕТСЯ .,0
"Посмотрите сначала полное видео. Девочка буллит в открытую пацана, тот в свою очередь пытается уйти несколько раз",0
Ата анасын Көрсетіп жарйа қылмайды осын тағыда барды осы іске,0
"Аяма , шенеунік баласы болса қайтеді, баласына жауап берсін",0
"Мұрнын сындырып, аздап сарапина деген екенғой. Әуелі видио болмаса мұрнын өзі сындырды дейді екенда. Жеңіл жарақат, онда сол іс қозғап шешім шығарған адамның мұрнын сындырып әкімшілік хатама бер енді деу керекқой. Бүткіл Қазақстан көрді енді бірақ ол шешімін өзгертпейдау бәріңдікі дұрыс емес деп",0
в Алматы в колледже над аульским парнем посмеялся русский парен. аульский парень выбил сразу два зуба. так что отвечайте за язык,0
за язык тоже надо отвечать девочке.  конечно родителей парня надо наказывать. но что сказала девочка?,0
Еба ана баланың өзін ұру керекқо,0
"Офигеть. Почему административн ответственеость? Это же уголовка. Растут"" бишимбайчики"".",0
Мұрын сындыру денеге жеңіл жарақат салу екеніне білмепін,0
Баска балдар жокпа наказ беретин,0
Не сұмдық,0
"Каким же пидарасом нужно быть чтобы с кулаками напасть на беззащитного человека который тебе не угрожает. Тем более на девочку. Видимо у него дома отец кулаками так мать мудохает, и сын взял пример с отца. Наказать по всей строгости!",0
Будущи враг Норода росте  позор,0
Ақиматар-қаіүқатыда-қүтырғаңдарыңді-қөясыңдар-қаңдаі-ңадаңдық--елді-басқарып-отырып.,0
Казактын намысына тиетин соз айтканго сауап жигит дурус истеген,0
"Если в семье не учили,что нельзя трогать девочек ,не то что бить,какой мужчина вырастет из этого отпрыска?!",0
Жана колдансын,0
Жұмыстан шығарсын әкесін,0
Бұл не масқара,0
"Наверно эта ученица довела сама до такого? Надо открыто говорить об этом. Мальчик наверно не прото подошел и избил,  она довела сама до этого ?",0
Такое может написать толька дикарь,0
​,0
​,0
Оскорбила ПО нации,0
Бақыт деген қайсар рух пен ғибратты өмір.,0
Қазақстан дамыса Бақытты ел боламыз дамымаса құрдымға кетеміз,0
Қазақстан халқы бақытсыз жемқор жүйе құрмай бақыт болмас,0
"Баөыт деген бала, және зор денсаулық, отаның тыныш жұмысың бар болса, сол бақыт....",0
бакыт деген елдин тыныштыгы,0
Бақыт деген Әділеті Мемлекете өмір сүру.,0
"Бахыт 1 ауыз созбенен тариптей алмайсын коп нарсе киреди 
Тынштык, ден саулык жакындарын тынштыгы, мейримдилик и,т,л",0
Елдің жердің тыныштығы сосын демакратиа болса  онда нағыз бақытты өмір басталад.,0
"Бакыт деген халкымыздын амандыгы, куанышты сэттери, максатына жеткен кездери гой!",0
Бакыт деген Алланын мейиримине болену ЖАНЕ СОНЫ СЕЗИНУ,0
Бақытты болып жүргендер (Қазақстанда)байлар.,0
Бакыт деген адилетти  елде омир суру болашакка деген умит бала шага Аман  болса Ден саулык болса ел Аман журыт тыныш болса Бари бакыт,0
"Менде бақыттымын ,алтын сандықтың үстінде отырып бәрін сатып жатырмыз оңды солды 162 адам жүмыс істеиді келешек керек емес,бәрі арзан ет аласынба не аласың үиде жатырмын рахат ,енді нені арзандатат деп",0
"Бақыт деген - Азаттықтың аккредитация алғаны, тәуелсіз БАҚ-тардың көбейгені, диктаторлардың құрдымға кеткені, елдің дамығаны, жемқорлардың жазасын алуы, елдің қауіпсіздігі, қоғамдық сананың өскені, рулық-тайпалық-діни түсініктен кету, Қазақстанда бәрі қазақша сөйлеп, ол нормаға айналғаны, қазақ тілі ғылым тіліне айналғаны, өз даусымызды еркін естірту, жалақының бәрін азық-түлікке жұмсамау, айлықтың көбейгені, өзімізден өнімді көп шығару, орысқа жалтақтамау, Еуропаға ұмтылу. Бақыт меніңше, осы. Бұларды жасау қазіргі биліктің қолынан оп-оңай келеді, егер өзінің надандығын, қатыгездігін, күнәһар екенін мойындаса, түбегейлі биліктен кетсе. Енді мына талаптар болмағаннан кейін, сорлағанымыз сорлаған. Біздікі бақыт емес, азап болып отыр қазір.",0
Дұрыс аитасыз,0
"Бақыт соғыссыз бибіт өмір, денсаулық, қарынның тоқтығы.

Рухани жағынан иман",0
"Бахыт деген ден саулық,ден саулығың болмаса ешкімгеде керек емессің",0
"Бақыт ұшіп жүрген сайтан көбелек қолыңа ұстасаң езіліп кетеді.  
Ал қазақ әлі бақытты емес үйткені әлі тәуеді еркіндік жоқ !",0
"Жеке басымда бақыт денсаулығын ата анан отбасын ғой, ал жалпы президенттен бастап жемқорлардын бәрін байлығын тәркілеп шетінен соттасан әділ мықты қазақ елін құрсан халықтын бақыты сол болашақ ұрпақты ойлауымыз керек",0
Ассалумалейкум Казак Ели Улстын Улы куни Наурыз кутты болсын  Магилик Елимиз Аман Журтымыз тыныш болсын Елимиздин Бак Берекеси Арта берсин Бакыт Береке Бирлик Жер бетинде АЛЛАhтын занымен журугой,0
"ҰЛЫ АЛЛА! әр адамды бақытты етіп келтірді ғой жалған өмірге .Енді шын өмірге мәңгі өмір сүру үшін АЛЛА қолыңа бақыттың кілттін қолыңа беріп тұрғой сол үшін АЛЛАсені таңдағанына рахмет айтып жүруің парыз.Бақытсыздар бұл өмірде жоқ,бақыттылар жаннетте  сүпер бақытқа ие болады.Бақыт қолыңда АЛЛАХУ АКБАР !",0
"Бақыт деген, жүректің тыныштығы.",0
"Демек біз  бақытты  халық ееенбіз ғой. Біздің халық тек бала шаға үшін өмір сүретін халық қой. Бала шағаң аман болса, тыныш болса шүкір деп отыра береміз.Ал биліктің жемқорлығы мен сатқындығы  жағынан ең бақытсыз елдердің біріміз.",0
"Казак халкы ен бакытсыз халык,соры али кайнап келеди.",0
"бірінші бақыт ден саулық, екінші бақыт ақ жаулық, ұшінші бақыт он саулық.",0
Бақыт.қаида.жирма.мың.халыққа.жирма.бір.минстерства..,0
Сұрақты дурыстап қойыңдар халыққа дым тусынбей қалды,0
"Дені сау бай  
Қарызы жоқ бақытты",0
Бақыт деген Мусаның қатыны ғой!,0
Бақытты болу үшінші өмір сүрейік сонда барлығымыз Бақытты боламыз. Коментария жазғандардың бәрі бақытты Бақытты болсын.,0
Мен үшін бақыт жүрегімде Аллаһу та’алаға деген иман мен сағыныш .,0
Көбі бақыттың не екенін білмейтіні көрініп тұр,0
Бахыт деген Раббыңды тану,0
"Бақыт деген сөз бостандығына,ел жер отан болашағы,өз от басым деген жандарың бақытты болғаны мен үшін сол бақыт",0
Жастарымыз кредитсіз еркін өмір сүрсе сол бақыт,0
Бақыт деген Америкада өмір сүру!,0
Бақыт деген ұлы Аллаһ Тағаланы шынайы Ыхласпен тану,0
Бала шағаңның ден саулығы олардың куліп ойнағанын көру бақыт мен ұшын,0
"Бақыт деген, білікті ұстаз, білікті дәрігер, чемпион спортшы, әлемді таң тамаша қылған әнші, өз дегеніне жеткен зертеп ғылымның шыңына жеткен ғалым, ар мен ұяттан анттан атамаған полиция әскери қызметкер, қара қылды қаһ жарған сот орындаушы, айта берсең көп. Қысқасы адам өз орнын тауып осы өмірдегі арманы орындалса сол бақыт. Кім не істесе де өз ісінің озық маманы болса ол бір тұтас халықтың мемлекетің бақыты.Әлем чемпионын жеңетін күшің талантың бола тұра таксават етсең бақыттымын дейсіңба?. Жалындаған ақын болсаң біреудің тақпағын тыңдап жүрсең бақыттысыңба? Милион гектар жерде жүріп 6сот жер аламай жүрсең бақыттысыңба? Қызыл диплом алып жеміс сатып базарда отырсаң бақыттысыңба?",0
Израиль неге???,0
"Бақыт деген ол ,
Сенің бала кезін..",0
Қанат Әлжаппаров айтқандай орынды кілең таныстарына беріпті ғой Европа,0
Бақыт деген окыметт адал болса жемқорлық карупция болмаса халықтың жағдайын жасап нарыхтарды қол жетимды болса медицина тегын болса утил дегенды алып тастаса мне халыққа бақыт деген осы,0
Казакстан 79 орынды беру керек еди,0
"Халқымыз аман болсын 
Ораза қабыл болсын",0
"Халық азып тозып кетті ғой. Таңның азанға дейін жұмыс, кредит.",0
Алланың берген денсаулығы бала шаға амандығы еліміздің тыныштығы тұрақты табысың болуы,0
Бакит деген Казахстан атты отанимз баска бакит 2 оринда,0
"Казахстандыктар бакыты емес. Не жевге жок, не шерге  жок. Бай мемлекет. Кедей калык. Не шиндык жок  не быльм жок",0
"Бакыт-деген,канагат,ар-намыс,ултжандылык.Жемкорлык,азгыны жок мемлекет.",0
Бакыт деген штрафстан,0
"Бакыт-деген,канагат,ар-намыс,ултжандылык.Жемкорлык,азгыны жок мемлекет.",0
Бақыт деген ол менің көршім ғой,0
"Қазақтар үшін жеке меншік үи болып, күнде жеитін тамағы болуы.",0
Қазақстан ең көтінде емес па,0
Бакыт деген бздың көршы,0
Өзбекстан 47 екен брақ өзбекстанда жағдай өте нашарғой,0
Өйткені өкімет халқына сендер ұлы мемлекетте өмір сүріп жатырсыңдар деп насихаттайды .,0
"Өзбекстан агрессиялық қоғам емес,туристтер ұшын қәуіпсіз,заң қатал,тазалық бар,ажырасулар аз",0
Бахыт ақшаға байланысты емес,0
Бақыт деген демократиялы ел,0
100 % ОТЕ ДҮРЫС АЙТАСЫҢ !!!,0
Бақыт  деген қуанышты сəттер. Аз уақытта өтіп кетеді.,0
БАКЫТ .. ЖАНЫННЫН ТЫНЫШТЫГЫ,0
Бакыт денсаулық берекелі өмір жаксы көретін жандарынмен бірге өмір соғыссыз тыныш бибіт Ел болу,0
Денсаулық аман Бакыт,0
